GeneID	RT	ST	LF	BU	FL	FR1	FR2	FR3	FR4	FR5	FRB	FRB3	FRB5	FRB7
Capana03g000658	50.444046	30.091141	33.120049	29.085155	34.771587	14.424276	23.776337	21.079115	33.402512	15.622856	19.479914	18.709906	38.041573	29.810539
Capana03g000660	0.169658	0	0.506584	0	0.383488	0	0	0	0	0.107411	0	0	0.340445	0
CaZunla-1_MYB.Chr03.4	2.497918	27.936424	30.065466	2.826182	3.99498	17.426168	14.673569	15.816526	10.176123	8.682569	5.544559	7.657253	0.742166	9.00455
Capana03g000661	12.216052	14.655094	16.564745	6.917344	7.343148	22.270422	19.220015	13.920402	15.585461	20.707993	18.34623	14.035023	21.034052	22.157108
Capana03g000664	14.498245	12.633412	12.478566	15.467532	10.890702	10.501818	9.673158	8.056087	8.904033	4.969899	5.776406	11.423895	16.943127	28.696209
Capana03g000666	0	0.638881	2.028732	0.208929	0.13516	1.762219	1.91	0.7475	0.331776	0	0.584578	2.491187	0	0.108722
Capana03g000665	16.664131	12.483775	10.666562	6.879734	7.547935	7.625174	8.85533	13.996313	12.112982	7.740259	8.39123	12.138148	10.449561	16.091007
Capana03g000667	30.338612	41.20512	40.437599	2.489298	16.060944	14.6083	13.411203	15.90725	13.98178	2.875263	1.842958	2.910902	7.630612	13.228392
Capana03g000668	1.178658	1.133685	1.369262	91.417641	0.509217	12.648199	10.476703	7.64417	5.811388	68.337509	67.036606	30.12248	120.808968	145.407471
Capana03g000669	284.546051	192.895996	107.469589	12.863379	54.656498	5.039813	15.724967	27.135286	19.869293	227.049393	117.190086	89.704628	212.193649	35.920593
Capana03g000672	74.795349	141.514572	74.670349	30.579165	34.177513	100.853485	166.310959	143.128357	179.861755	49.102673	37.577972	57.337036	52.17548	137.908447
Capana03g000673	23.453127	34.045002	52.370514	16.501596	24.990196	45.935013	39.387157	34.141251	35.834061	25.428383	22.71266	15.370693	29.674458	26.319414
Capana03g000675	127.235077	231.216751	139.045319	98.035889	105.462875	66.851112	90.95919	101.525764	127.335487	48.960705	43.507061	23.129833	49.693592	54.273846
Capana03g000676	78.18322	124.323097	134.466644	72.584534	86.184128	85.735451	90.757133	78.606194	92.462608	32.199543	17.182192	22.10533	35.646465	42.412487
Capana03g000678	24.212118	41.743713	45.914577	30.251223	34.218998	49.717308	93.323151	132.704803	98.782166	130.248993	114.441498	161.275848	53.515446	51.402
Capana03g000680	168.708496	202.711365	50.812771	111.604187	84.286209	96.114799	139.269424	223.991577	279.783325	51.974503	31.986153	123.487846	33.847279	68.655876
Capana03g000681	4.063065	1.029532	2.786507	2.470245	2.091486	3.891449	3.117079	2.098972	4.197906	2.766271	2.014204	1.100451	1.506218	1.47415
Capana03g000682	37.461945	26.88299	21.284729	68.252083	41.487717	49.879845	52.379166	41.248013	61.959267	12.819548	9.760359	30.928526	11.954967	19.63728
Capana03g000684	84.07373	103.07238	64.008774	69.922096	44.048862	62.917252	84.155991	97.873856	102.854599	37.76894	60.053547	35.646839	64.963737	81.449867
Capana03g000685	14.669674	26.21085	57.981319	12.589145	8.62569	52.053104	43.709702	21.389685	28.40222	11.098001	11.313447	14.529507	10.074276	13.953342
Capana03g000687	1.264061	1.064539	0.604673	0	0	1.751962	2.144405	0.195521	0.825922	0.659386	0.344421	0	0.584604	0.74969
Capana03g000686	54.454174	88.13929	99.057556	12.42009	34.970474	45.164635	43.470104	22.88431	29.228785	5.769825	8.278639	12.961472	16.016474	17.928362
Capana03g000688	17.040018	21.520056	14.720463	12.996054	16.14592	24.210852	16.864162	22.260502	20.529867	13.291367	13.588096	27.122406	30.440407	27.779772
Capana03g000689	15.161122	19.894407	24.112413	7.943931	6.12952	15.89834	13.703376	15.058105	14.117728	11.082096	9.102304	11.259497	10.910522	15.915933
Capana03g000690	141.894943	56.724701	48.975773	40.071793	43.656372	80.111893	75.253578	130.948242	117.586525	56.873577	52.304173	93.738617	98.778824	170.6698
Capana03g000692	14.14177	13.961449	4.826216	3.062811	6.968552	5.488872	11.163033	8.483478	9.242334	5.1264	5.934384	8.163406	9.552418	11.817542
Capana03g000691	52.252884	49.385784	31.210201	28.708912	34.907513	38.216087	37.390823	49.27404	43.355198	34.35527	31.197857	36.907398	47.736572	49.067875
Capana03g000693	0.61913	0	2.571793	0	0	0	0	0	0	2.881901	0	0	0	0
CaZunla-1_MYB.Chr03.5	33.034451	39.331387	24.026108	0	19.153868	0.265297	0.684657	0	0	0	1.36726	0.431621	1.254412	5.473026
Capana03g000698	343.697205	276.399567	279.346466	641.05011	298.514832	265.538086	321.593018	448.532898	455.517181	265.622742	205.325775	168.234299	99.670677	165.952179
Capana03g000705	19.939526	9.432915	13.964231	0.536356	3.112721	4.305532	2.2736	2.417704	1.766966	1.783559	2.255763	2.261923	3.810621	2.850332
Capana03g000700	2.213841	0.314984	0.600022	2.669222	0.670968	4.860187	3.703255	0	0.519728	1.707646	0.223959	0	0	0.126193
Capana03g000703	2.389294	6.212652	0	0	0	2.840655	0.7415	0	1.427047	0	6.102721	0	0	0
Capana03g000699	12.595496	18.765001	34.960621	9.959487	10.760211	16.36146	15.642651	23.399832	17.011187	7.945165	12.985732	10.98306	8.081879	9.355169
Capana03g000701	0.674909	1.452689	0.725747	2.2587	0.882701	0.603917	0.146242	0	0.251703	0.11111	0	0.150055	0.138459	0.165424
Capana03g000702	7.695134	11.461683	10.332459	2.19703	5.125735	8.813712	2.511828	10.259501	7.481865	5.345827	9.703304	15.049765	10.631192	12.272612
Capana03g000704	3.140189	3.878539	6.635819	2.905833	3.887758	2.56969	2.276394	4.842035	4.698356	1.647884	5.679287	4.588809	2.187798	2.187883
Capana03g000707	9.873131	25.612852	25.037977	2.366509	13.144314	25.415913	11.393885	5.358107	5.276445	0	0.179081	0.127788	1.635332	2.404476
Capana03g000708	1.283004	0	1.588878	0	0	1.127755	0.277562	3.403636	3.867789	5.134928	0.433432	1.726644	0	0
Capana03g000706	64.366493	89.838074	73.909836	31.107124	41.30407	38.444859	40.680946	42.763836	55.348469	17.979715	22.811588	31.229204	26.087896	29.670374
Capana03g000710	11.083945	9.451657	11.197497	8.862835	6.37674	16.057541	13.514982	11.387103	13.861039	10.542236	7.988146	7.671226	7.124189	7.827528
Capana03g000709	5.357507	15.437776	16.713276	5.947029	10.450815	24.257694	17.060522	10.943798	10.596376	10.294271	11.198243	16.976536	36.863796	22.76716
Capana03g000711	19.392982	34.460312	45.981285	9.82351	10.410854	23.73497	29.522692	40.611309	34.313896	25.295782	23.352451	54.96096	34.540974	39.957897
Capana03g000712	16.002048	15.777339	13.064264	9.781292	6.969871	9.413826	10.520046	14.76389	13.744719	10.852518	9.302071	8.596209	8.669864	13.204579
Capana03g000714	6.432001	10.870393	26.260656	2.258712	5.126234	0.866375	2.055122	0.235602	0.967635	0	0.104631	0.044791	0.148092	0
Capana03g000715	2.348207	4.714685	9.578222	1.933995	3.629881	1.309251	4.782244	0.955748	1.780984	0	0.190138	0.184696	0.247807	0
Capana03g000717	6.427813	1.678101	3.646848	4.149589	3.409386	1.200299	2.200459	0	0.391122	1.772573	2.344543	0.872035	1.080538	0.575684
Capana03g000716	9.425947	4.251477	6.959964	1.43857	4.918012	1.716497	3.564052	2.258317	1.376075	2.297648	2.802729	2.129579	2.597098	2.406059
Capana03g000720	3.754568	0	0.80874	0	0.494317	2.005651	0.959971	0.582527	1.213748	0.653977	0.239603	0.115343	0.333329	0.129013
Capana03g000722	12.510668	7.748827	3.954406	4.214366	2.512063	14.228106	11.641789	9.478338	8.829407	4.971415	4.824681	9.502812	3.659728	5.886281
Capana03g000723	8.385334	2.427941	6.810986	3.235226	1.789768	3.738158	3.927464	9.269818	6.713285	2.320583	2.850499	6.0487	3.94226	4.641798
Capana03g000726	417.241272	257.545776	384.78595	189.722	109.30732	197.062897	232.737473	377.660065	311.736084	214.454071	204.164474	183.447464	121.489494	200.390182
CaZunla-1_MYB.Chr03.6	5.538074	6.160814	8.901417	4.484954	6.711248	8.753484	6.588984	6.305335	6.609831	3.498418	2.359171	2.313925	5.370923	7.663514
Capana03g000729	105.889404	204.62616	164.019089	23.325459	27.653521	154.028992	137.83078	36.71534	66.815712	7.016488	3.524092	0.227389	2.633716	6.601223
Capana03g000730	5.954473	50.552643	49.980934	1.533877	3.11531	8.529644	16.410147	23.150078	24.332809	2.97325	2.916395	15.450353	0.122618	0.550491
Capana03g000731	33.919254	33.967113	14.89885	4.546875	3.698006	15.146683	13.201503	10.712008	17.241684	1.960427	1.092101	0.365426	0	0.425588
Capana03g000734	6.608326	36.566551	58.03857	5.778817	6.13841	24.173754	14.275142	6.07577	14.213492	5.714489	8.576719	2.327254	7.306752	8.854413
Capana03g000736	0	0	0	0	0	0	0	13.003104	1.797153	171.336777	17.394348	0	1.433958	0.377473
Capana03g000737	5.908918	11.798663	16.786282	23.269522	5.351299	31.80143	38.689217	9.26012	14.022567	26.8465	11.740996	3.11434	3.56188	2.046633
Capana03g000738	0.538029	0.995936	0.828803	17.215502	18.372919	2.885224	2.448192	1.471863	1.402061	1.571007	0.624297	0.209475	0.139275	0.259703
Capana03g000740	0.337368	0.33052	0.561445	0	0.454022	0.71744	0	0.460616	0.261053	0.586509	0	0	0	0
Capana03g000741	0.431144	0.312571	0.755557	0.142973	0.358807	0	0	0.792494	0.420195	0	0.374682	0	0.574924	0.341852
Capana03g000735	46.425354	22.616585	13.379065	75.726799	40.420868	37.593834	37.863861	41.142433	35.783737	15.553564	11.982448	24.00218	16.938931	30.629837
Capana03g000742	0.555919	1.932978	1.287417	0.841823	0.648803	1.984414	1.956489	1.261289	1.234689	1.632936	0	0.750302	11.808852	9.402255
Capana03g000743	125.922859	228.519409	257.950745	99.64743	123.343758	163.565811	201.051025	138.251373	170.698898	116.113182	112.007706	103.23217	104.19986	136.924026
Capana03g000744	15.120816	11.660692	15.351819	2.156735	2.522346	5.341118	8.283146	9.897707	8.205935	3.648946	5.994191	4.981757	3.517523	3.738542
Capana03g000745	24.741785	24.438486	23.287786	4.90961	6.763312	10.689098	13.571719	17.877888	16.729025	7.036983	7.773936	8.042713	10.419047	6.649309
Capana03g000746	7.363585	44.250443	51.221455	5.418828	4.826415	10.52923	33.655479	15.361001	22.91869	6.707531	8.698635	32.65136	1.333669	0.907593
Capana03g000747	9.153924	7.531117	8.725462	3.122878	4.319346	7.754777	8.731609	12.631354	11.007254	9.242249	8.052846	10.203989	5.848403	22.630888
Capana03g000748	22.8822	18.961611	22.003059	21.62521	6.489601	21.919195	20.468273	17.35787	20.2742	15.391873	15.046221	14.544878	12.925432	16.686447
Capana03g000749	50.673119	60.313034	43.176273	29.694246	40.870251	29.130249	28.13459	18.753363	21.090319	30.617268	40.574017	22.223934	40.49791	37.08865
Capana03g000751	19.366665	9.806766	19.948317	10.883198	4.669022	16.536421	14.030238	18.886654	17.405098	15.349478	10.790517	15.483259	7.561373	16.130121
Capana03g000750	139.033157	73.861389	60.628006	22.030382	37.166077	109.685928	112.704933	113.94458	127.85318	70.731331	61.600082	122.134827	67.785469	151.980713
Capana03g000753	8.959037	9.601088	8.925824	5.252303	8.553631	14.094889	12.916284	13.345116	16.130632	7.800435	7.447055	8.103693	5.488293	14.855682
Capana03g000754	10.314827	17.6495	12.710619	11.165874	10.091953	11.635985	11.966412	11.883666	12.088893	6.954616	7.365007	14.195712	16.278801	13.789035
Capana03g000755	12.685599	57.347965	32.18771	6.181751	5.68236	53.535042	46.707706	37.762161	52.12299	8.312584	17.229904	29.502344	12.120008	13.414433
Capana03g000756	30.468412	18.11524	22.468575	34.263165	18.095993	65.646439	45.034912	26.776417	25.902195	40.007328	51.097923	57.977882	124.847	83.115738
Capana03g000757	61.054306	83.68969	71.997009	77.432785	44.875225	82.769585	101.193428	68.301773	74.301308	68.912994	54.954041	90.216354	117.714622	102.901413
Capana03g000758	10.504259	9.687831	11.071724	6.387517	7.173346	15.093328	11.408613	9.930965	9.932667	8.070988	3.308232	5.16773	3.421707	6.223408
Capana03g000760	2.388999	0	4.033466	0.636154	0.361177	2.57938	3.583156	2.785483	3.051212	3.269613	2.608058	2.817389	0.422688	0
Capana03g000759	61.705708	49.117725	42.789932	58.03688	30.892733	33.968811	43.810047	51.175465	55.337685	26.687786	27.887064	30.667793	33.067436	34.612457
Capana03g000764	6.778513	4.431065	10.122852	7.692413	6.64562	7.477592	6.79513	5.982841	8.966855	3.333543	1.459158	4.080822	4.011077	3.225263
Capana03g000762	2.164365	0.409632	0.817275	0.846483	0.500395	1.134132	2.308833	2.357741	2.357779	1.932396	0.640739	0.490449	0	0.880702
Capana03g000761	19.029177	30.971981	31.830067	11.20602	11.904495	11.881024	14.962911	23.316683	18.873463	15.882184	20.422039	32.500065	19.297607	35.138893
Capana03g000765	13.987825	35.335552	17.642813	12.134438	13.887883	28.47971	23.666849	19.467777	37.04882	13.857322	10.616314	3.643267	2.09314	0.792691
CaZunla-1_MYB.Chr03.7	1.525183	13.104611	11.241078	5.994256	19.779102	7.789236	2.605837	9.536231	4.864947	42.34618	55.540298	175.913055	64.421547	68.395195
Capana03g000769	11.471814	1.384762	0	0	0	0.27026	0	0	0	0	0	0.34087	0.244584	2.018296
Capana03g000767	24.249186	18.600119	24.077826	15.975477	16.909586	15.994867	21.079275	32.30336	27.515497	19.066544	22.26866	76.652397	27.972406	44.107849
Capana03g000770	13.732783	14.956463	22.607414	7.442333	7.787232	14.548512	14.316887	15.089226	17.85285	10.209093	9.314975	10.544851	10.589016	18.781099
Capana03g000772	4.031281	1.171906	5.738449	0.662951	0	1.921055	2.685182	0.188083	0.792419	1.076378	0.389162	0.28009	0.494027	0.200877
Capana03g000771	7.363133	7.965364	6.305858	3.172554	3.192168	4.114677	5.724723	7.740675	7.466931	8.556487	6.60673	6.167186	3.1136	4.824184
Capana03g000773	11.255859	9.062735	16.082375	10.27918	3.908287	16.541758	16.267267	19.276411	26.738642	20.352112	14.361637	8.497367	13.121444	25.094158
Capana03g000778	0.272967	0	0.371676	0	3.837772	298.49881	527.029785	2385.492188	2643.936768	825.250366	1132.006958	2327.969971	401.156433	209.051666
Capana03g000784	11.827377	14.566214	8.008153	5.935941	6.466149	8.542968	11.787403	7.136861	8.74917	12.483408	9.85775	8.785207	6.579801	7.718724
Capana03g000785	27.413879	31.088268	23.103971	13.466267	27.560617	22.381426	23.665195	18.193499	22.426729	12.513033	16.189735	12.247534	20.50106	15.636049
Capana03g000786	17.039621	19.199396	21.978628	16.909967	5.984324	20.804516	20.612835	17.9841	16.633726	15.625918	13.576543	17.672342	16.920988	27.56583
Capana03g000789	1.042822	1.376825	2.433608	0.366425	0.626983	1.38107	1.275652	1.448674	1.75909	0.96193	0.79381	1.079331	0.957187	1.449906
Capana03g000790	30.188293	8.00704	5.021908	64.049347	26.321337	7.368871	7.012701	10.899341	14.199071	18.470537	14.611735	15.051082	9.433012	23.342644
Capana03g000788	873.682007	37.740566	67.936508	64.28553	570.997681	25.773911	23.88868	43.033417	9.672091	1.061306	5.394797	7.611793	460.004578	153.085602
Capana03g000791	2.330321	10.569839	11.126667	18.500513	8.331225	40.958553	25.34424	20.262764	18.408522	55.574856	48.825905	137.389053	6.236335	4.170746
Capana03g000792	6.33527	0	0	0.101356	0	0	0	0.326791	4.552025	2.070407	2.370275	1.897114	13.537182	0.186398
Capana03g000794	119.212044	99.539955	40.440594	16.684616	17.032436	34.371258	35.130379	27.405025	41.262268	11.298638	7.243515	13.512977	5.866042	16.08758
Capana03g000796	1.368181	2.815807	0.223851	0	7.164608	0	0	0	0.379658	0	0	6.066042	2.73302	0.485904
Capana03g000797	0.914532	153.188263	291.618683	11.462578	23.389677	423.03299	243.880508	195.166504	154.993866	176.547745	243.437851	903.105042	3.620115	10.527595
Capana03g000798	3.61007	1.908505	5.217566	17.006006	1.690173	14.791368	18.69705	6.396329	15.039135	40.53503	32.023586	0.860722	0.463006	0
Capana03g000800	119.853348	332.794189	194.620941	40.276165	87.80954	54.494583	162.450974	143.627289	202.644684	29.71167	24.652786	82.773834	108.812149	38.680138
Capana03g000802	22.78561	4.791786	21.167871	15.505726	27.835787	2.767453	2.86201	1.944288	4.193617	10.85546	5.843377	1.599953	4.828771	0.874557
Capana03g000801	131.491333	330.247437	285.544006	44.659653	48.347599	37.426506	44.146614	25.500282	48.969322	89.611069	66.780037	32.748802	99.9711	75.453529
Capana03g000804	0.656704	0.730571	1.691917	0.114929	0.009806	0.896939	0.036419	1.426507	0.266484	0.483162	0.547157	0.44361	0.406255	0.815371
Capana03g000803	11.690182	9.505795	10.027893	35.50853	23.252577	12.092849	8.022735	9.827273	9.43444	12.231224	8.60153	7.760428	11.600616	11.8275
Capana03g000807	22.589441	27.539236	19.953695	13.563728	16.130571	38.998615	25.586412	27.493992	35.743729	28.679163	16.296333	17.657085	17.985228	23.726736
Capana03g000806	14.655074	102.646072	212.939743	21.42128	35.741871	53.44236	46.254257	75.193901	77.945427	35.384586	45.263405	194.797012	112.896233	105.32325
Capana03g000809	0.429286	1.118315	2.233763	0.25576	0.127296	0	0.92583	0.782992	1.046284	0.641434	0.649734	1.698025	0.779038	1.864903
Capana03g000810	0.43358	0.74263	1.603366	0.055285	0	0.466961	0.459232	1.065184	0.74333	0.336834	0.577251	0.477922	0.105229	0.593241
Capana03g000808	15.751181	9.748558	7.919258	7.729375	6.642923	16.967934	12.937441	13.892597	12.43988	10.620254	8.628116	9.732097	10.816568	11.111022
Capana03g000811	1.138294	0.386385	0.850196	3.036262	1.531695	3.533884	2.768603	1.338674	2.292045	1.735726	0.702476	0.852776	1.532635	0.653272
Capana03g000812	46.171108	100.081131	96.220154	17.765125	37.168709	53.532776	71.676392	52.688538	69.200256	18.080912	26.658667	45.563065	53.135864	41.792889
Capana03g000813	197.160187	118.335716	77.797844	84.810783	91.711113	202.189987	188.653717	192.642197	219.660583	70.688339	57.066216	78.105095	103.335548	173.59082
Capana03g000814	3.118613	0.920501	0.200667	66.830276	29.350336	0.858961	1.660426	5.649115	4.78862	1.413637	1.69556	4.237787	8.502306	27.146334
Capana03g000815	26.10516	24.162373	19.637281	38.619564	16.770443	13.489687	19.475414	17.788149	14.280577	24.648451	23.329439	15.912655	19.52947	20.221113
Capana03g000816	26.156153	32.229988	19.873022	45.085873	24.269968	27.091982	42.469868	30.502342	32.617924	29.611305	22.752073	22.001408	15.480163	21.828968
Capana03g000819	1.106056	0.142759	0	0.293472	0	0	0	0	0	0.124514	0	0	0.155163	0.34546
Capana03g000817	10.821188	22.056986	18.518576	4.54762	8.567287	5.121171	7.397249	5.408488	6.600201	6.066616	10.307382	8.242877	35.695713	19.082914
Capana03g000820	60.42947	63.783512	76.320953	31.63854	36.140289	43.262554	52.949764	48.88163	62.799732	60.17342	32.50127	62.381897	64.542961	73.528831
Capana03g000822	6.607016	2.594348	0.129753	0.487968	0	0.189345	0.378635	7.310279	16.619827	40.706223	7.783722	1.660836	3.405927	0.500557
Capana03g000824	12.901552	2.304091	2.098949	4.048009	1.659754	0.670417	0.436466	0.30133	0.553762	0.59378	0.319253	0	0	0
Capana03g000823	13.495249	15.32325	17.095058	16.498053	8.677183	15.328472	15.463476	14.523799	15.681134	9.401771	11.024137	6.99893	7.737461	7.270618
Capana03g000827	3.135251	10.186541	23.444799	37.922623	17.778173	43.206486	59.312435	27.976368	27.496094	8.814744	5.275867	22.84729	1.318282	4.391668
Capana03g000828	20.282089	14.904595	16.172558	7.989413	8.406289	14.019278	11.618269	16.519432	14.654755	13.403339	9.712131	22.399841	10.834767	18.05138
Capana03g000830	6.835087	5.075822	4.44747	2.115948	2.281552	4.024097	3.61913	5.083902	3.90356	3.191121	3.011816	5.306358	3.662811	8.210114
Capana03g000831	34.263241	5.154178	11.362363	0.748928	7.318257	1.107279	3.38329	2.637699	1.609605	0.285354	0.207366	0.197009	1.090272	0.357253
Capana03g000825	878.384888	443.752686	466.201752	387.074036	418.458984	991.459656	1061.079712	908.906616	967.942322	496.212036	292.057404	684.118225	854.934021	1670.851318
Capana03g000834	2.482597	0	0.546819	0	0.316875	0	0.160363	0.263381	0.27618	0.122742	2.072975	0.331426	1.757707	0.656835
